23:25:50,106
23:30:50,106
23:35:50,106
23:40:50,103
23:45:50,99
23:50:50,95
23:55:50,100
0:00:51,106
0:05:50,113
0:10:50,122
0:15:51,131
0:20:50,141
0:25:50,155
0:30:50,171
0:35:50,180
0:40:51,182
0:45:50,183
0:50:50,187
0:55:50,192
1:00:51,202
1:05:50,213
1:10:51,220
1:15:50,227
1:20:51,232
1:25:50,237
1:30:51,241
1:35:51,242
1:40:50,241
1:45:50,241
1:50:50,241
1:55:50,241
2:00:50,244
2:05:50,245
2:10:50,246
2:15:50,247
2:20:50,248
2:25:51,248
2:30:51,248
2:35:51,245
2:40:50,241
2:45:51,234
2:50:50,227
2:55:50,221
3:00:50,217
3:05:51,213
3:10:51,211
3:15:50,207
3:20:51,203
3:25:51,201
3:30:51,199
3:35:51,197
3:40:50,195
3:45:51,192
3:50:51,189
3:55:51,188
4:00:50,186
4:05:51,184
4:10:51,181
4:15:51,177
4:20:51,174
4:25:50,170
4:30:50,167
4:35:50,164
4:40:51,162
4:45:50,160
4:50:50,157
4:55:51,155
5:00:50,154
5:05:51,150
5:10:51,148
5:15:51,147
5:20:50,147
5:25:51,144
5:30:51,142
5:35:51,139
5:40:50,137
5:45:51,130
5:50:51,124
5:55:51,119
6:00:51,121
6:05:51,126
6:10:51,128
6:15:51,127
6:20:51,125
6:25:51,122
6:30:51,120
6:35:50,116
6:40:50,115
6:45:51,116
6:50:50,119
6:55:51,118
7:00:50,117
7:05:51,115
7:10:51,112
7:15:51,112
7:20:51,110
7:25:51,107
7:30:51,107
7:35:51,108
7:40:51,108
7:45:51,110
7:50:51,106
7:55:51,112
8:00:51,114
8:05:51,115
8:10:51,112
8:15:51,110
8:20:51,107
8:25:51,108
8:30:51,109
8:35:51,110
8:40:51,112
8:45:51,109
8:50:51,109
8:55:51,110
9:00:51,110
9:05:51,113
9:10:51,123
9:15:52,137
9:20:51,148
9:25:52,159
9:30:52,171
9:35:51,177
9:40:51,178
9:45:51,175
9:50:51,166
9:55:51,164
10:00:52,166
10:05:52,162
10:10:51,156
10:15:52,147
10:20:52,140
10:25:51,138
10:30:52,136
10:35:51,139
10:40:51,148
10:45:51,153
10:50:51,160
10:55:52,164
11:00:52,168
11:05:52,171
11:10:51,170
11:15:52,174
11:20:52,176
11:25:52,179
11:30:52,178
11:35:52,173
11:40:51,166
11:45:52,157
11:50:51,148
11:55:51,135
12:00:51,128
12:05:51,118
12:10:52,110
12:15:51,102
12:20:51,96
12:25:52,89
12:30:52,83
12:35:52,78
12:40:51,75
12:45:52,73
12:50:51,73
12:55:51,73
13:00:51,72
13:05:51,68
13:10:51,77
13:15:51,81
13:20:52,89
13:25:51,90
13:30:52,90
13:35:51,87
13:40:51,84
13:45:51,97
13:50:51,103
13:55:51,114
14:00:51,133
14:05:51,150
14:10:52,166
14:15:52,182
14:20:51,200
14:25:51,210
14:30:51,211
14:35:52,213
14:40:52,232
14:45:52,247
14:50:52,257
14:55:51,246
15:00:51,231
15:05:51,210
15:10:51,226
15:15:51,221
15:20:51,226
15:25:52,241
15:30:52,259
15:35:52,250
15:40:51,254
15:45:52,260
15:50:52,259
15:55:51,252
16:00:51,243
16:05:52,238
16:10:52,238
16:15:51,237
16:20:52,233
16:25:52,229
16:30:52,218
16:35:52,207
16:40:52,190
16:45:52,176
16:50:52,164
16:55:52,155
17:00:52,146
17:05:53,141
17:10:52,135
17:15:52,129
17:20:52,120
17:25:52,118
17:30:52,125
17:35:52,140
17:40:51,143
17:45:52,158
17:50:52,165
17:55:52,165
18:00:52,167
18:05:52,180
18:10:52,181
18:15:52,204
18:20:52,212
18:25:52,218
18:30:52,216
18:35:52,214
18:40:52,213
18:45:52,213
18:50:52,215
18:55:52,216
19:00:52,221
19:05:52,224
19:10:52,225
19:15:53,219
19:20:52,221
19:25:52,232
19:30:52,241
19:35:52,258
19:40:52,269
19:45:52,277
19:50:52,282
19:55:52,282
20:00:52,264
20:05:52,260
20:10:53,262
20:15:53,252
20:20:53,247
20:25:53,241
20:30:53,227
20:35:52,212
20:40:53,205
20:45:52,197
20:50:52,182
20:55:53,170
21:00:53,158
21:05:52,148
21:10:53,138
21:15:52,133
21:20:52,130
21:25:52,127
21:30:52,124
21:35:52,120
21:40:52,116
21:45:52,113
21:50:53,108
21:55:53,105
22:00:52,102
22:05:52,98
22:10:53,96
22:15:52,86
22:20:53,80
22:25:53,78
22:30:52,75
22:35:52,76
22:40:52,83
22:45:52,89
22:50:52,93
22:55:53,98
23:00:53,102
23:05:52,105
23:10:52,109
23:15:53,118
23:20:53,129
23:25:53,143
23:30:53,157
23:35:53,171
23:40:52,176
23:45:52,179
23:50:52,170
23:55:52,175
0:00:52,158
0:05:51,143
0:10:51,124
0:15:52,108
0:20:52,97
0:25:52,93
0:30:51,92
0:35:51,93
0:40:52,93
0:45:52,91
0:50:52,88
0:55:52,85
1:00:52,85
1:05:51,86
1:10:52,93
1:15:52,105
1:20:52,120
1:25:52,135
1:30:52,148
1:35:51,153
1:40:52,147
1:45:51,143
1:50:52,143
1:55:52,146
2:00:51,154
2:05:52,167
2:10:52,172
2:15:52,176
2:20:52,178
2:25:52,181
2:30:53,181
2:35:52,178
2:40:52,174
2:45:51,170
2:50:52,168
2:55:52,167
3:00:52,169
3:05:52,172
3:10:52,174
3:15:52,176
3:20:52,177
3:25:51,175
3:30:52,172
3:35:51,171
3:40:52,165
3:45:52,161
3:50:52,158
3:55:52,155
4:00:52,153
4:05:52,156
4:10:52,157
4:15:52,153
4:20:52,152
4:25:52,153
4:30:52,152
4:35:52,152
4:40:52,151
4:45:52,150
4:50:52,148
4:55:52,146
5:00:52,144
5:05:52,143
5:10:52,143
5:15:52,141
5:20:52,139
5:25:52,129
5:30:52,124
5:35:52,124
5:40:52,125
5:45:52,130
5:50:52,130
5:55:52,128
6:00:52,127
6:05:52,125
6:10:53,124
6:15:52,124
6:20:52,125
6:25:52,125
6:30:52,123
6:35:53,123
6:40:53,122
6:45:52,120
6:50:52,121
6:55:52,123
7:00:52,125
7:05:53,126
7:10:53,127
7:15:53,128
7:20:53,128
7:25:53,127
7:30:52,127
7:35:52,128
7:40:53,131
7:45:52,133
7:50:52,134
7:55:52,134
8:00:52,130
8:05:53,127
8:10:53,128
8:15:52,130
8:20:52,131
8:25:52,134
8:30:52,134
8:35:52,135
8:40:53,135
8:45:52,136
8:50:53,137
8:55:52,138
9:00:53,140
9:05:53,143
9:10:52,141
9:15:53,142
9:20:53,141
9:25:52,138
9:30:52,136
9:35:52,138
9:40:53,131
9:45:52,131
9:50:53,134
9:55:52,140
10:00:53,145
10:05:52,152
10:10:53,152
10:15:52,154
10:20:53,161
10:25:52,167
10:30:52,170
10:35:52,171
10:40:52,163
10:45:52,175
10:50:53,180
10:55:53,182
11:00:52,180
11:05:52,175
11:10:53,178
11:15:52,177
11:20:52,171
11:25:53,162
11:30:53,148
11:35:53,131
11:40:53,120
11:45:53,112
11:50:52,107
11:55:53,103
12:00:53,99
12:05:52,97
12:10:52,91
12:15:53,82
12:20:53,73
12:25:53,65
12:30:52,62
12:35:53,61
12:40:53,65
12:45:53,71
12:50:53,77
12:55:52,85
13:00:52,107
13:05:53,116
13:10:53,121
13:15:53,125
13:20:53,127
13:25:53,129
13:30:53,130
13:35:52,130
13:40:52,127
13:45:53,125
13:50:53,123
13:55:53,121
14:00:53,116
14:05:53,117
14:10:53,118
14:15:53,120
14:20:52,120
14:25:53,116
14:30:53,113
14:35:53,119
14:40:53,131
14:45:53,143
14:50:53,152
14:55:53,155
15:00:54,153
15:05:53,146
15:10:53,143
15:15:54,129
15:20:53,122
15:25:54,109
15:30:53,100
15:35:53,89
15:40:53,77
15:45:53,65
15:50:53,63
15:55:53,58
16:00:53,50
16:05:53,46
16:10:53,48
16:15:53,58
16:20:53,77
16:25:53,97
16:30:54,110
16:35:53,124
16:40:53,133
16:45:53,148
16:50:53,157
16:55:53,159
17:00:53,165
17:05:53,165
17:10:53,171
17:15:53,179
17:20:53,195
17:25:53,209
17:30:53,227
17:35:53,237
17:40:53,238
17:45:53,226
17:50:54,214
17:55:54,208
18:00:53,199
18:05:53,188
18:10:53,180
18:15:53,168
18:20:54,161
18:25:53,157
18:30:53,151
18:35:53,146
18:40:53,138
18:45:53,133
18:50:53,130
18:55:53,124
19:00:54,122
19:05:54,122
19:10:53,131
19:15:53,145
19:20:53,158
19:25:54,166
19:30:54,161
19:35:53,167
19:40:53,169
19:45:53,156
19:50:53,159
19:55:54,163
20:00:53,167
20:05:53,166
20:10:54,162
20:15:54,155
20:20:53,162
20:25:53,168
20:30:53,170
20:35:53,171
20:40:53,167
20:45:53,165
20:50:54,161
20:55:54,151
21:00:54,137
21:05:53,131
21:10:54,127
21:15:53,124
21:20:54,123
21:25:53,124
21:30:54,128
21:35:53,128
21:40:54,127
21:45:54,126
21:50:53,121
21:55:54,116
22:00:54,114
22:05:54,110
22:10:54,109
22:15:54,111
22:20:54,120
22:25:54,134
22:30:54,144
22:35:54,153
22:40:54,161
22:45:54,162
22:50:54,159
22:55:54,162
23:00:54,177
23:05:54,181
23:10:54,180
23:15:54,182
23:20:54,187
23:25:54,190
23:30:54,192
23:35:54,191
23:40:54,185
23:45:54,181
23:50:54,175
23:55:54,170
0:00:54,168
0:05:54,166
0:10:54,165
0:15:54,163
0:20:54,159
0:25:54,155
0:30:54,150
0:35:54,146
0:40:54,142
0:45:54,141
0:50:54,139
0:55:54,138
1:00:54,138
1:05:54,137
1:10:54,132
1:15:54,129
1:20:54,127
1:25:54,128
1:30:55,134
1:35:54,136
1:40:54,139
1:45:54,143
1:50:54,146
1:55:54,148
2:00:54,149
2:05:55,151
2:10:54,152
2:15:54,152
2:20:54,152
2:25:54,152
2:30:54,152
2:35:54,153
2:40:54,152
2:45:55,151
2:50:55,150
2:55:54,148
3:00:55,149
3:05:54,146
3:10:55,147
3:15:55,147
3:20:55,145
3:25:54,146
3:30:54,146
3:35:54,146
3:40:54,145
3:45:54,146
3:50:54,144
3:55:54,141
4:00:54,139
4:05:54,137
4:10:55,137
4:15:55,135
4:20:55,134
4:25:54,134
4:30:54,135
4:35:55,136
4:40:54,137
4:45:55,137
4:50:54,139
4:55:54,140
5:00:54,143
5:05:55,145
5:10:55,144
5:15:55,144
5:20:55,144
5:25:54,145
5:30:54,144
5:35:54,144
5:40:54,143
5:45:55,144
5:50:55,144
5:55:54,145
6:00:55,147
6:05:54,145
6:10:54,146
6:15:55,147
6:20:54,147
6:25:55,145
6:30:55,144
6:35:55,146
6:40:55,147
6:45:54,148
6:50:54,148
6:55:56,147
7:00:55,147
7:05:54,147
7:10:55,146
7:15:54,145
7:20:54,144
7:25:54,144
7:30:54,144
7:35:54,144
7:40:54,143
7:45:54,142
7:50:54,142
7:55:54,144
8:00:54,147
8:05:54,150
8:10:54,151
8:15:54,147
8:20:55,145
8:25:55,148
8:30:55,148
8:35:55,147
8:40:54,141
8:45:55,135
8:50:55,130
8:55:55,125
9:00:55,122
9:05:54,120
9:10:55,119
9:15:55,121
9:20:55,121
9:25:54,124
9:30:55,125
9:35:55,125
9:40:55,123
9:45:55,117
9:50:54,110
9:55:55,108
10:00:55,105
10:05:55,105
10:10:55,106
10:15:55,110
10:20:55,115
10:25:55,123
10:30:55,132
10:35:56,137
10:40:55,158
10:45:56,171
10:50:56,185
10:55:56,198
11:00:56,206
11:05:56,208
11:10:56,206
11:15:56,203
11:20:56,194
11:25:57,181
11:30:56,169
11:35:56,161
11:40:56,150
11:45:56,140
11:50:56,133
11:55:56,131
12:00:56,131
12:05:56,138
12:10:56,141
12:15:56,149
12:20:56,154
12:25:56,156
12:30:56,161
12:35:56,164
12:40:56,163
12:45:56,163
12:50:56,166
12:55:56,170
13:00:57,171
13:05:56,172
13:10:56,171
13:15:56,177
13:20:56,186
13:25:56,191
13:30:56,200
13:35:56,206
13:40:57,213
13:45:56,218
13:50:56,225
13:55:57,232
14:00:56,236
14:05:57,238
14:10:56,234
14:15:56,236
14:20:56,237
14:25:56,228
14:30:57,224
14:35:57,210
14:40:57,191
14:45:56,167
14:50:54,146
14:55:55,137
15:00:55,133
15:05:55,132
15:10:55,132
15:15:54,133
15:20:54,129
15:25:55,123
15:30:54,115
15:35:55,107
15:40:55,100
15:45:55,91
15:50:54,84
15:55:54,80
16:00:54,79
16:05:54,77
16:10:54,69
16:15:54,62
16:20:54,60
16:25:54,61
16:30:54,66
16:35:54,73
16:40:55,89
16:45:55,102
16:50:54,110
16:55:55,123
17:00:55,140
17:05:55,150
17:10:55,152
17:15:55,163
17:20:55,177
17:25:56,188
17:30:55,189
17:35:55,203
17:40:55,201
17:45:55,199
17:50:55,202
17:55:55,208
18:00:55,214
18:05:55,216
18:10:55,210
18:15:55,194
18:20:55,171
18:25:55,152
18:30:55,135
18:35:55,123
18:40:55,118
18:45:55,131
18:50:55,129
18:55:54,146
19:00:55,160
19:05:55,157
19:10:55,143
19:15:55,138
19:20:54,150
19:25:55,155
19:30:55,152
19:35:55,148
19:40:55,159
19:45:55,177
19:50:55,187
19:55:55,180
20:00:55,178
20:05:55,182
20:10:55,178
20:15:55,188
20:20:55,188
20:25:55,197
20:30:55,206
20:35:55,217
20:40:55,228
20:45:55,232
20:50:55,237
20:55:55,251
21:00:55,267
21:05:55,279
21:10:55,285
21:15:55,285
21:20:55,279
21:25:55,275
21:30:55,271
21:35:56,271
21:40:55,272
21:45:56,264
21:50:55,254
21:55:56,246
22:00:55,237
22:05:55,227
22:10:55,220
22:15:55,211
22:20:55,199
22:25:55,188
22:30:55,179
22:35:56,171
22:40:55,164
22:45:55,157
22:50:55,143
22:55:56,135
23:00:55,128
23:05:55,124
23:10:55,121
23:15:55,116
23:20:55,110
23:25:55,104
23:30:55,95
23:35:55,87
23:40:55,81
23:45:55,82
23:50:55,81
23:55:55,89
0:00:55,93
0:05:55,84
0:10:55,73
0:15:55,69
0:20:56,62
0:25:55,57
0:30:56,54
0:35:55,60
0:40:55,79
0:45:55,97
0:50:56,111
0:55:56,123
1:00:56,135
1:05:55,142
1:10:56,144
1:15:55,153
1:20:55,161
1:25:56,165
1:30:55,163
1:35:55,154
1:40:55,145
1:45:56,142
1:50:55,141
1:55:56,137
2:00:55,134
2:05:55,131
2:10:55,130
2:15:55,129
2:20:56,127
2:25:56,125
2:30:55,123
2:35:55,122
2:40:56,121
2:45:55,121
2:50:55,120
2:55:56,120
3:00:56,119
3:05:55,117
3:10:56,114
3:15:56,111
3:20:55,109
3:25:56,107
3:30:55,105
3:35:56,103
3:40:56,102
3:45:55,100
3:50:56,99
3:55:56,98
4:00:56,97
4:05:56,97
4:10:55,96
4:15:56,95
4:20:55,95
4:25:56,95
4:30:56,93
4:35:56,92
4:40:56,92
4:45:56,93
4:50:56,93
4:55:56,94
5:00:56,96
5:05:56,97
5:10:56,97
5:15:56,97
5:20:56,99
5:25:56,100
5:30:56,101
5:35:56,101
5:40:56,104
5:45:56,107
5:50:56,109
5:55:56,111
6:00:56,113
6:05:56,114
6:10:56,115
6:15:56,117
6:20:56,119
6:25:56,121
6:30:56,122
6:35:56,124
6:40:56,125
6:45:56,128
6:50:56,135
6:55:56,140
7:00:56,142
7:05:56,141
7:10:56,141
7:15:56,141
7:20:56,139
7:25:56,137
7:30:56,134
7:35:56,131
7:40:56,128
7:45:56,126
7:50:56,125
7:55:56,125
8:00:56,124
8:05:56,123
8:10:56,121
8:15:56,121
8:20:56,122
8:25:56,121
8:30:56,118
8:35:56,117
8:40:57,115
8:45:56,119
8:50:56,121
8:55:56,119
9:00:56,121
9:05:56,122
9:10:56,123
9:15:56,124
9:20:57,128
9:25:56,135
9:30:56,146
9:35:56,149
9:40:56,147
9:45:56,144
9:50:56,138
9:55:56,135
10:00:56,130
10:05:56,126
10:10:56,127
10:15:56,128
10:20:56,126
10:25:56,123
10:30:56,119
10:35:57,112
10:40:57,111
10:45:57,106
10:50:57,104
10:55:56,104
11:00:57,110
11:05:56,119
11:10:56,125
11:15:57,128
11:20:57,128
11:25:57,127
11:30:57,127
11:35:56,133
11:40:57,131
11:45:56,144
11:50:56,154
11:55:56,165
12:00:56,170
12:05:56,174
12:10:57,175
12:15:56,173
12:20:56,172
12:25:57,168
12:30:57,171
12:35:57,173
12:40:57,179
12:45:57,183
12:50:56,189
12:55:56,193
13:00:56,188
13:05:56,179
13:10:56,164
13:15:56,153
13:20:57,147
13:25:57,144
13:30:57,143
13:35:57,142
13:40:57,142
13:45:57,143
13:50:57,140
13:55:57,137
14:00:57,136
14:05:57,137
14:10:57,134
14:15:56,135
14:20:56,143
14:25:56,150
14:30:57,156
14:35:57,159
14:40:57,162
14:45:57,162
14:50:57,162
14:55:57,160
15:00:57,163
15:05:57,163
15:10:57,165
15:15:57,172
15:20:57,177
15:25:57,171
15:30:57,170
15:35:57,172
15:40:56,173
15:45:57,171
15:50:57,181
15:55:57,168
16:00:57,152
16:05:57,141
16:10:57,137
16:15:57,139
16:20:57,142
16:25:57,143
16:30:57,144
16:35:57,143
16:40:57,143
16:45:57,142
16:50:57,142
16:55:57,142
17:00:57,143
17:05:57,141
17:10:57,138
17:15:57,133
17:20:57,130
17:25:57,130
17:30:57,128
17:35:57,126
17:40:57,123
17:45:57,115
17:50:57,105
17:55:57,95
18:00:57,93
18:05:57,91
18:10:57,92
18:15:58,96
18:20:57,98
18:25:58,100
18:30:57,100
18:35:57,99
18:40:58,99
18:45:57,100
18:50:57,102
18:55:58,104
19:00:58,106
19:05:57,107
19:10:57,104
19:15:58,98
19:20:57,93
19:25:57,94
19:30:57,96
19:35:58,101
19:40:57,103
19:45:57,104
19:50:57,106
19:55:57,109
20:00:57,110
20:05:57,111
20:10:57,106
20:15:58,107
20:20:58,111
20:25:58,115
20:30:58,118
20:35:58,119
20:40:58,114
20:45:58,114
20:50:58,114
20:55:58,119
21:00:58,124
21:05:58,130
21:10:58,128
21:15:58,125
21:20:59,127
21:25:59,130
21:30:58,133
21:35:58,131
21:40:59,128
21:45:58,125
21:50:58,124
21:55:58,124
22:00:58,121
22:05:59,118
22:10:58,115
22:15:59,111
22:20:59,109
22:25:58,108
22:30:58,107
22:35:59,106
22:40:58,106
22:45:59,106
22:50:59,105
22:55:58,103
23:00:58,101
23:05:58,100
23:10:59,98
23:15:58,96
23:20:59,93
23:25:59,92
23:30:59,93
23:35:59,92
23:40:59,93
23:45:59,93
23:50:58,91
23:55:58,91
0:00:59,89
0:05:59,87
0:10:59,88
0:15:59,88
0:20:58,89
0:25:58,89
0:30:58,92
0:35:58,96
0:40:59,102
0:45:59,101
0:50:58,100
0:55:59,101
1:00:59,103
1:06:00,106
1:10:59,110
1:15:59,111
1:20:59,115
1:25:58,119
1:30:59,124
1:35:59,129
1:40:59,133
1:45:59,136
1:50:59,139
1:55:59,143
2:00:59,145
2:05:59,147
2:10:59,148
2:15:59,149
2:20:59,150
2:25:59,149
2:30:59,150
2:35:59,150
2:40:59,149
2:45:59,149
2:50:59,148
2:55:59,147
3:00:59,147
3:05:59,146
3:10:59,141
3:15:59,137
3:20:59,136
3:25:59,136
3:30:59,140
3:35:59,143
3:41:00,143
3:45:59,142
3:50:59,141
3:55:59,141
4:00:59,142
4:05:59,143
4:10:59,143
4:15:59,144
4:20:59,145
4:25:59,146
4:30:59,145
4:35:59,145
4:40:59,144
4:45:59,144
4:50:59,143
4:55:59,142
5:00:59,141
5:05:59,142
5:10:59,138
5:15:59,132
5:20:59,131
5:25:59,130
5:30:59,130
5:35:59,130
5:40:59,131
5:45:59,131
5:50:59,130
5:56:00,130
6:01:00,132
6:05:59,138
6:11:00,140
6:16:00,141
6:20:59,142
6:25:59,141
6:30:59,142
6:35:59,143
6:40:59,143
6:45:59,144
6:51:00,142
6:56:00,139
7:00:59,139
7:05:59,140
7:10:59,139
7:15:59,134
7:20:59,128
7:26:00,123
7:30:59,120
7:35:59,118
7:40:59,119
7:45:59,113
7:50:59,111
7:55:59,110
8:00:59,110
8:05:59,114
8:10:59,118
8:16:00,118
8:21:00,118
8:26:00,118
8:30:59,119
8:36:00,120
8:41:00,121
8:46:00,122
8:51:00,122
8:56:00,124
9:01:00,126
9:06:00,129
9:11:00,130
9:16:00,131
9:21:00,132
9:25:59,135
9:31:00,137
9:36:00,140
9:40:59,143
9:45:59,140
9:51:00,137
9:56:00,135
10:00:59,136
10:06:00,138
10:10:59,140
10:16:00,137
10:20:59,132
10:26:00,128
10:30:59,124
10:35:59,126
10:41:00,134
10:45:59,143
10:51:00,144
10:56:00,147
11:00:59,153
11:05:59,169
11:10:59,179
11:15:59,183
11:21:00,182
11:26:00,171
11:31:00,166
11:36:00,178
11:41:00,188
11:46:00,198
11:51:00,201
11:56:00,204
12:01:00,204
12:06:00,203
12:11:00,202
12:16:00,190
12:21:00,181
12:25:59,176
12:31:00,178
12:36:00,188
12:41:00,192
12:46:00,195
12:51:00,196
12:56:00,196
13:01:00,192
13:06:00,185
13:11:00,175
13:16:00,171
13:21:00,169
13:26:00,164
13:31:00,162
13:36:00,170
13:41:00,179
13:46:00,180
13:51:00,188
13:56:00,197
14:01:00,202
14:06:00,198
14:11:01,195
14:16:00,194
14:21:00,194
14:26:00,193
14:31:00,188
14:36:01,180
14:41:00,170
14:46:00,162
14:51:01,159
14:56:00,159
15:01:00,152
15:06:00,140
15:11:00,135
15:16:01,137
15:21:01,144
15:26:00,143
15:31:01,133
15:36:01,130
15:41:00,130
15:46:00,135
15:51:00,140
15:56:00,148
16:01:00,153
16:06:00,157
16:11:00,162
16:16:01,165
16:21:00,168
16:26:01,172
16:31:00,176
16:36:00,184
16:41:00,190
16:46:00,195
16:51:00,199
16:56:00,200
17:01:00,185
17:06:00,157
17:11:00,153
17:16:00,122
17:21:00,91
17:26:00,72
17:31:01,65
17:36:00,69
17:41:00,75
17:46:00,79
17:51:01,75
17:56:01,74
18:01:00,76
18:06:00,87
18:11:00,92
18:16:01,99
18:21:01,103
18:26:00,102
18:31:00,102
18:36:00,97
18:41:00,93
18:46:01,91
18:51:00,88
18:56:01,86
19:01:00,80
19:06:01,76
19:11:01,82
19:16:00,85
19:21:01,85
19:26:00,82
19:31:00,87
19:36:01,95
19:41:00,100
19:46:01,100
19:51:00,100
19:56:00,103
20:01:00,112
20:06:01,121
20:11:01,127
20:16:01,129
20:21:00,132
20:26:01,130
20:31:00,130
20:36:01,133
20:41:01,134
20:46:00,136
20:51:00,136
20:56:01,138
21:01:01,141
21:06:01,143
21:11:00,140
21:16:01,145
21:21:01,152
21:26:01,159
21:31:01,158
21:36:01,162
21:41:01,165
21:46:01,168
21:51:01,174
21:56:01,183
22:01:01,192
22:06:00,201
22:11:01,206
22:16:01,211
22:21:01,214
22:26:01,215
22:31:01,211
22:36:01,204
22:41:00,197
22:46:01,186
22:51:01,170
22:56:01,148
23:01:01,126
23:06:01,111
23:11:01,100
23:16:01,93
23:21:01,93
23:26:01,95
23:31:01,101
23:36:01,108
23:41:01,114
23:46:01,120
23:51:01,125
23:56:01,132
0:01:02,137
0:06:02,147
0:11:02,152
0:16:02,152
0:21:02,155
0:26:02,151
0:31:02,147
0:36:02,138
0:41:03,125
0:46:02,110
0:51:02,111
0:56:02,115
1:01:02,120
1:06:02,124
1:11:03,127
1:16:03,128
1:21:03,132
1:26:03,136
1:31:02,141
1:36:02,144
1:41:02,144
1:46:02,143
1:51:02,143
1:56:02,142
2:01:02,140
2:06:02,140
2:11:02,143
2:16:02,146
2:21:02,148
2:26:03,149
2:31:02,148
2:36:02,147
2:41:02,147
2:46:02,147
2:51:03,147
2:56:03,146
3:01:02,145
3:06:02,144
3:11:03,143
3:16:03,143
3:21:03,143
3:26:02,144
3:31:02,144
3:36:03,142
3:41:02,141
3:46:03,140
3:51:03,139
3:56:02,139
4:01:02,137
4:06:02,137
4:11:03,137
4:16:03,137
4:21:02,139
4:26:02,142
4:31:02,144
4:36:02,145
4:41:03,146
4:46:03,147
4:51:03,148
4:56:03,149
5:01:02,147
5:06:02,146
5:11:02,143
5:16:02,140
5:21:02,139
5:26:02,139
5:31:02,139
5:36:03,139
5:41:03,139
5:46:03,137
5:51:03,135
5:56:03,133
6:01:03,133
6:06:03,133
6:11:03,133
6:16:03,133
6:21:03,133
6:26:03,135
6:31:03,137
6:36:03,138
6:41:03,134
6:46:03,135
6:51:02,137
6:56:03,140
7:01:02,145
7:06:02,146
7:11:03,147
7:16:03,148
7:21:03,149
7:26:03,149
7:31:03,148
7:36:02,147
7:41:03,146
7:46:03,144
7:51:03,142
7:56:03,142
8:01:03,140
8:06:03,139
8:11:02,136
8:16:03,132
8:21:03,127
8:26:03,124
8:31:03,121
8:36:03,118
8:41:03,116
8:46:03,115
8:51:03,114
8:56:03,113
9:01:03,110
9:06:03,109
9:11:03,108
9:16:03,109
9:21:03,109
9:26:03,107
9:31:03,109
9:36:03,110
9:41:03,113
9:46:03,122
9:51:03,134
9:56:03,151
10:01:03,167
10:06:03,174
10:11:03,172
10:16:03,172
10:21:03,172
10:26:03,170
10:31:03,160
10:36:03,152
10:41:03,152
10:46:03,151
10:51:03,150
10:56:03,147
11:01:03,149
11:06:03,155
